yrsurv,WEIGHT_L,WEIGHT_A,GEMHHINC,knowent,opport,suskill,fearfail,futsup,discent,busang,gender,age9c,hhsize,ushhinc,usreduc,ESTBBUSO,IPACTLD_ALL,Region,race,TEA,TEANEC,TEAOPP
2011,0.8491569176,0.8823915208,33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,4.0,4.0,2,1,0,0,8,2,0,0,0
2011,1.294497241,1.345161732,68100,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,4.0,5.0,7,6,0,1,8,1,1,1,0
2011,1.294497241,1.345161732,68100,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1,4.0,5.0,6,4,1,0,8,4,0,0,0
2011,1.515641014,1.574960707,3467,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,3.0,6.0,5,3,0,0,8,1,0,0,0
2011,1.515641014,1.574960707,68100,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,2,3.0,4.0,6,5,0,0,8,4,0,0,0
2011,1.294497241,1.345161732,3467,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,4.0,6.0,5,1,1,0,8,1,0,0,0
2012,0.4867452938,0.5256809168,-2,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,2,6.0,2.0,-2,1,0,0,8,-2,0,0,0
2012,4.45265815,4.808834207,3467,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1,3.0,1.0,5,1,0,0,8,-2,0,0,0
2012,1.14913718,1.24105871,68100,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2,4.0,3.0,6,6,1,0,8,-2,0,0,0
2012,0.3779125119,0.4081424069,33,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,6.0,2.0,1,3,0,0,8,-2,0,0,0
2012,,0.2641211919,3467,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,2,7.0,2.0,5,-1,0,0,8,-2,0,0,0
2012,,0.7169987101,3467,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,7.0,2.0,4,2,0,0,8,-2,0,0,0
2012,,0.7169987101,68100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,7.0,2.0,6,3,0,0,8,-2,0,0,0
2012,0.455172817,0.4915829013,3467,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,4.0,3.0,5,3,0,0,8,-2,0,0,0
2012,1.231420628,1.329924157,68100,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,5.0,2.0,6,3,0,0,8,-2,0,0,0
2012,0.4468068181,0.4825476914,3467,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,5.0,5.0,4,3,0,0,8,-2,0,0,0
2012,0.9036124873,0.9758940597,68100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3.0,6.0,6,-1,0,0,8,-2,0,0,0
2012,0.3730848331,0.4029285534,33,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,5.0,1.0,1,2,1,0,8,-2,0,0,0
2012,0.9372294189,1.01220007,68100,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,4.0,4.0,7,6,0,0,8,-2,0,0,0
2012,0.6246053423,0.6745686362,3467,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2.0,5.0,5,3,0,0,8,-2,0,0,0
2012,,0.7169987101,68100,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,7.0,2.0,9,5,0,0,8,-2,0,0,0
2012,0.2939709948,0.3174862583,-2,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,2,6.0,2.0,-1,4,0,0,8,-2,0,0,0
2012,0.3803220276,0.410744664,33,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2,2.0,2.0,3,5,0,0,8,-2,0,0,0
2012,0.8179653147,0.8833958172,33,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,5.0,1.0,3,5,1,0,8,-2,0,0,0
2012,,0.7169987101,68100,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1,7.0,2.0,7,6,0,0,8,-2,0,0,0
2012,,0.2641211919,3467,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2,7.0,1.0,5,6,0,0,8,-2,0,0,0
2012,0.9036124873,0.9758940597,33,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1,3.0,4.0,3,3,0,0,8,-2,0,0,0
2012,,0.8102176178,3467,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,7.0,2.0,5,4,1,0,8,-2,0,0,0
2012,0.3779125119,0.4081424069,33,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,6.0,1.0,3,3,1,0,8,-2,0,0,0
2012,2.894594957,3.126138763,33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,3.0,2.0,2,4,0,0,8,-2,0,0,0
2012,1.14913718,1.24105871,68100,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2,4.0,5.0,6,5,0,0,8,-2,0,0,0
2012,,0.2641211919,3467,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,7.0,2.0,5,3,0,0,8,-2,0,0,0
2012,1.727068811,1.865220122,3467,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,2.0,3.0,5,4,0,0,8,-2,0,0,0
2012,0.371106543,0.4007920164,68100,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,3.0,2.0,6,4,0,0,8,-2,1,0,1
2012,,1.005671079,-2,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2,7.0,2.0,-2,6,0,0,8,-2,0,0,0
2012,1.231420628,1.329924157,68100,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,5.0,6.0,7,6,0,0,8,-2,0,0,0
2012,1.003318747,1.083576001,-2,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,6.0,3.0,-2,4,0,0,8,-2,0,0,0
2012,1.231420628,1.329924157,68100,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,5.0,4.0,7,4,0,0,8,-2,0,0,0
2012,2.151998144,2.324140308,68100,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,6.0,2.0,9,6,1,0,8,-2,0,0,0
2012,0.9193174154,0.9928552529,-2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,6.0,2.0,-2,6,0,0,8,-2,0,0,0
2012,0.9372294189,1.01220007,3467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,1.0,5,3,0,0,8,-2,0,0,0
2012,0.3201607179,0.345770944,68100,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,6.0,2.0,9,2,1,0,8,-2,0,0,0
2012,,1.005671079,3467,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2,7.0,4.0,4,3,0,0,8,-2,0,0,0
2012,4.040585796,4.363799451,68100,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,1.0,6,4,0,0,8,-2,0,0,0
2012,0.2157092172,0.2329641817,68100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.0,3.0,6,3,0,0,8,-2,0,0,0
2012,2.533975507,2.736672721,3467,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,4.0,1.0,4,3,0,0,8,-2,0,0,0
2012,,1.005671079,3467,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,7.0,2.0,5,5,0,0,8,-2,0,0,0
2012,,1.005671079,33,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,7.0,4.0,1,2,0,0,8,-2,0,0,0
2012,0.330053839,0.3564554335,3467,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,5.0,1.0,4,4,0,0,8,-2,0,0,0
2012,1.872885535,2.022700985,-2,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2,6.0,1.0,-2,5,0,0,8,-2,0,0,0
2012,,0.4519525747,-2,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,2,7.0,3.0,-1,4,0,0,8,-2,0,0,0
2012,0.371106543,0.4007920164,33,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,3.0,1.0,3,5,0,0,8,-2,0,0,0
